,Tweet_Text,created,Twitter_screenname,Followers,id,location
1843,Fly to Mumbai once again using @IndiGo6E from #Agra starting today!! Thankyou @IndiGo6E @VikasDalela @uptourismgov @incredibleindia @TAAI1951 @iato_india @ADTOIconnect @MukeshMeshram @Amitguptaias @AnujaJaiswalTOI @AmitKKulshresth @manojhindustan7 @nirlosh https://t.co/GGUVcH6oZk,2022-05-05 06:45:49+00:00,GuildAgra,47,1.52211E+18,Agra
1845,"RT @ajaysingh2117: @IndiGo6E #fly #airlines #Cheater, don't book indigo flight, they will not provide services  and say sorry only, give so…",2022-05-05 06:43:29+00:00,CHANDANW1,11,1.5221E+18,
1846,@IndiGo6E Do a minor travelling with parent on domestic flight needs ID proof @CISFHQrs,2022-05-05 06:41:30+00:00,rahul_nb,20,1.5221E+18,
1847,"@IndiGo6E My parents travelled from Surat to Bangalore on 01/05/22 by 6E-5034. On their arrival at Bangalore, they found one of their check in bag is missing. They lodged a complaint with airline representative @BLRAirport Four days have passed, but we ar",2022-05-05 06:40:38+00:00,raunakbaidjain,136,1.5221E+18,भारत
1848,"@IndiGo6E Hi, I am traveling so no need to proceed any further on the request. Please ignore the request and close this ticket. Thanks for your time",2022-05-05 06:38:16+00:00,Spectrum_89,2,1.5221E+18,
1849,"@IndiGo6E Hmmm generally M not very fond of ATR flights..but kudos to Pilots of 6 E 7081, PNR BHG3UL..for very smooth landing at Raipur 😊",2022-05-05 06:35:58+00:00,pranky0009,12,1.5221E+18,
1850,@IndiGo6E traveled today 6778 Delhi Prayagraj seat 7C posting the pic of the seat in front having stains. How do they clean the aircraft. https://t.co/hKBDxcsTvQ,2022-05-05 06:35:29+00:00,vivektijil,4,1.5221E+18,"New Delhi, India"
1851,@IndiGo6E Done. But not sure if it will help. Your customer service has been below par since I started using this useless card of yours! I wish i had never given up @HDFC_Bank #Regalia,2022-05-05 06:26:26+00:00,RohitGupta_,64,1.5221E+18,India
1852,"RT @aaikolhaairport: Details KLHApt(VAKP)
04May22
No.of🛬:3
No.of✈️:3
No.of🛬PAXs:158
No.of🛫PAXs:140
@IndiGo6E
🛬:2
IGO7991:59
IGO7994:63
🛫:2…",2022-05-05 06:18:07+00:00,AjayDay10756916,551,1.5221E+18,
1853,@IndiGo6E vry rude &amp; unprecident behavior from your staff Ms. Shweta in flight 2146. V hd jst asked for a mask for which she started talking rubbish and was very rude whereas other staff was very polite. Our safety is your priority y nt u can provide ,2022-05-05 06:16:18+00:00,aashrikjhawer,39,1.5221E+18,Ahmedabad
1854,"#MobilityNews | @IndiGo6E has appointed Dr. Venkataramani Sumantran as its chairman.
Read more: https://t.co/xE0tQCsMns
#MobilityOutlook #IndiGo #Aviation #Airlines",2022-05-05 06:15:33+00:00,MobilityOutlook,344,1.5221E+18,
1856,RT @MyNationCitizen: @swarup1972 @TheSanjivKapoor @Vivek64980627 @amitdeshmra @MensDayOutIndia @jetairways @IndiGo6E @DeepikaBhardwaj @Arna…,2022-05-05 06:14:33+00:00,kumar19776,512,1.5221E+18,"Delhi, India"
1857,RT @swarup1972: @TheSanjivKapoor @Vivek64980627 @amitdeshmra @MensDayOutIndia @jetairways @IndiGo6E @DeepikaBhardwaj @ArnazHathiram Again L…,2022-05-05 06:14:31+00:00,kumar19776,512,1.5221E+18,"Delhi, India"
1858,"Please launch flights from Kushinagar to Mumbai
@flyspicejet @IndiGo6E 
@aaikushiairport",2022-05-05 06:14:24+00:00,AniketSharma_03,0,1.5221E+18,"Kushinagar, Uttar Pradesh"
1859,@IndiGo6E Sir please check its veracity whether it is right or wrong. https://t.co/yVRtKQiHXM,2022-05-05 06:13:48+00:00,Bikaashkpa,1,1.5221E+18,"Kolkata, India"
1861,"@IndiGo6E Obviously we reported at arrival, If you want receipt of complaints i can provide, you can check from my PNR Also ( HHT5YL ) waiting for your response @IndiGo6E",2022-05-05 06:08:52+00:00,hshah0305,0,1.5221E+18,
1862,@IndiGo6E Just be ashamed of yourself and your pathetic services! #worstcustomerservice #neverchooseindigo @IndiGo6E,2022-05-05 06:08:00+00:00,Aishwarya1217,5,1.5221E+18,India
1863,@IndiGo6E Hope u will atend the query,2022-05-05 06:07:37+00:00,SarojKansabani1,27,1.5221E+18,"लखनऊ, भारत"
1864,@imGDesai @KrishnaPG7 @BelagaviRailway @aaimysairport @aaihbxairport @IndiGo6E Even for Mangalore I think... Load was from BGM and surrounding.,2022-05-05 06:07:32+00:00,Mangodrink0101,137,1.5221E+18,
1865,"Thanks @IndiGo6E for serving expired diet coke to me in 6E 325 today, it was a pleasant experience to see that your staff play blame game on other dept. to safe guard themselves.
#indigo #poorservice #donotflywithindigo",2022-05-05 06:07:24+00:00,ankurburman,17,1.5221E+18,
1866,"RT @WarOfGenders: A Welcoming step

Coming soon: A more polite &amp; sensitive @DelhiPolice , after trainers get trained by @IndiGo6E crew

Tha…",2022-05-05 06:06:46+00:00,kumar19776,512,1.5221E+18,"Delhi, India"
1867,@Vinamralongani @Navitaire @AirAsiaIndia @IndiGo6E @flyspicejet @AkasaAir Subsidiary of Amadeus. Im not sure whether they offer Load Planning and Weight and Balance System which is otherwise offered by Amedeus to full service carriers called Flight Manage,2022-05-05 06:06:28+00:00,CPRAJKUMAR2,159,1.5221E+18,"HYDERABAD, INDIA"
1868,@IndiGo6E @qatarairways code share flight b/w Qatar-Indigo where Indigo unable to help with seat reservation for past several days @DGCAIndia @DelhiAirport  #poorcustomerservice,2022-05-05 06:04:48+00:00,tarunbhatia0,2,1.52209E+18,"Alpharetta, GA"
1869,"@IndiGo6E After 6 days my bag is reaching back to me, what about the compensation for all the harassment? I have already raised a complaint in the consumer forum you will get your notice soon, for all the trouble caused. @IndiGo6E",2022-05-05 06:00:54+00:00,Aishwarya1217,5,1.52209E+18,India
1870,RT @nabomita_smiles: Thank you @IndiGo6E for a memory of a lifetime today! Hats off to @MonicaDayakar19 and her team for the amazing work t…,2022-05-05 05:58:22+00:00,therohitnaik,0,1.52209E+18,Bangalore
1872,RT @KrishnaPG7: @BelagaviRailway @aaimysairport @aaihbxairport @IndiGo6E Ya seems... Read this 😆 https://t.co/WgADsycoIu,2022-05-05 05:57:15+00:00,AmrutG7,83,1.52209E+18,ಬೆಳಗಾವಿ 
1873,RT @BelagaviRailway: @KrishnaPG7 @aaimysairport @aaihbxairport @IndiGo6E All Belagavi People ? Old trujet Pax  😂😂😂😂,2022-05-05 05:57:12+00:00,AmrutG7,83,1.52209E+18,ಬೆಳಗಾವಿ 
1874,RT @BelagaviRailway: @aaimysairport @aaihbxairport @IndiGo6E What was the Pax Load ?,2022-05-05 05:57:08+00:00,AmrutG7,83,1.52209E+18,ಬೆಳಗಾವಿ 
1875,"Want to hate Rajma Rice for life?
Try these 🤢 - only found in @IndiGo6E flights. Had a chance to ruin Rajma Rice for myself yesterday while travelling with Indigo. https://t.co/OKoF0Is7hB",2022-05-05 05:55:07+00:00,SidArora1511,199,1.52209E+18,"Chandigarh, India"
1876,Hey @IndiGo6E @HDFC_Bank would you care to provide more details anywhere in public domain about the golf lessons you intend to provide on your #6E #KaChing XL card? Or this benefit is only for you guys? https://t.co/ISpB6bc9kb,2022-05-05 05:53:29+00:00,RohitGupta_,64,1.52209E+18,India
1878,"RT @imGDesai: @KrishnaPG7 @BelagaviRailway @aaimysairport @aaihbxairport @IndiGo6E Wow, Amazing! #Belagavi has huge potential for #Mysuru.…",2022-05-05 05:53:05+00:00,KrishnaPG7,71,1.52209E+18,"Belagavi, Karnataka, India"
1879,@IndiGo6E Have done the same. Enclosed all the attachments for your reference.,2022-05-05 05:52:27+00:00,basuness,167,1.52209E+18,"Bengaluru, India"
1880,@IndiGo6E can we carry helmet in helmet bag and take it with us as carry on ?,2022-05-05 05:51:13+00:00,poojajtrivedi,42,1.52209E+18,
1881,"@basuness @Paytmcare @IndiGo6E @Paytm Bhai, 2 tickets in Rs. 249? Please tell me this hack.",2022-05-05 05:50:45+00:00,hg2601,237,1.52209E+18,
1882,@IndiGo6E check out your wonderful seats. https://t.co/lf0L6STycx,2022-05-05 05:49:05+00:00,srkkiran,165,1.52209E+18,Mumbai
1884,"RT @aaiblgairport: 5/5 @flyspicejet @IndiGo6E @allianceair
&amp; @OfficialStarAir to Delhi,Bengaluru, Hyderabad,Mumbai,Pune,Indore &amp; Jodhpur.
A…",2022-05-05 05:46:17+00:00,AAIRHQSR,1469,1.52209E+18,"Chennai, India"
1885,"@KrishnaPG7 @BelagaviRailway @aaimysairport @aaihbxairport @IndiGo6E Wow, Amazing! #Belagavi has huge potential for #Mysuru. Even they are reaching Hubli to catch a flight.",2022-05-05 05:45:48+00:00,imGDesai,111,1.52209E+18,"Belgaum, India"
1886,"RT @aaimduairport: #MaduraiAirport
Traffic data on 04.05.2022
Domestic:
No of flights Arr/Dep:13/13
No of pax Arr/Dep:1096/1164

Internatio…",2022-05-05 05:45:11+00:00,AAIRHQSR,1469,1.52209E+18,"Chennai, India"
1887,"RT @aaimduairport: #AAI #MaduraiAirport #Update: 
Flight Arrival/Departure schedule for 05.05.2022

@AAI_Official @AAIRHQSR @gmpraai @pibch…",2022-05-05 05:44:19+00:00,AAIRHQSR,1469,1.52209E+18,"Chennai, India"
1888,"RT @aaiblgairport: #AzadiKaAmritMahotsav 
 5th May,22
 Arr-10
 Dep-10
Pax footfall
Arr:613
Dep:640
Total=1253
""AMBULIFT""facility is availab…",2022-05-05 05:43:47+00:00,AAIRHQSR,1469,1.52209E+18,"Chennai, India"
1889,"Dear @IndiGo6E ,

Please let your team know we love them. Thier work is cherished. We deeply appreciate the level of aristocracy and positivity they bring in, in spite of high volume of work 💜💜 

Kudos to @MonicaDayakar19 and her team for giving us a memory of a lifetime 💜💜 https://t.co/Adps9USPs4",2022-05-05 05:40:17+00:00,nabomita_smiles,10865,1.52209E+18,
1890,On board @IndiGo6E 7264 leaving Tuticorin for Chennai!,2022-05-05 05:39:38+00:00,shajikrishnan,497,1.52209E+18,"Trivandrum, India"
1891,"Hi @Paytmcare @IndiGo6E. I had booked two seats total worth Rs 249. The transaction was initiated, amount for debited from my @Paytm wallet but seats were not booked and the executive at Pune Airport informed me that I shall be refunded. Can you both please help here?",2022-05-05 05:35:47+00:00,basuness,167,1.52209E+18,"Bengaluru, India"
1893,"Thank you @IndiGo6E for a memory of a lifetime today! Hats off to @MonicaDayakar19 and her team for the amazing work they are delivering beating every odd 💜💜
All thanks to her, I lived my dream today 💜💜 So proud to be her Squad 💜💜 https://t.co/9TWVM6kb9D",2022-05-05 05:35:15+00:00,nabomita_smiles,10865,1.52209E+18,
1894,"@KrishnaPG7 @BelagaviRailway @aaimysairport @aaihbxairport @IndiGo6E Without potential with hashtag
Highpotentialairport 😂",2022-05-05 05:34:21+00:00,Girish05659050,92,1.52209E+18,"Hubballi, India"
1895,@IndiGo6E The Lucknow airport team is giving excuse that Banglore operational team is not picking up their call. This is totally unprofessional behaviour.,2022-05-05 05:26:43+00:00,Vinod95121060,0,1.52209E+18,
1896,"@IndiGo6E I have replied several times and never got any satisfactory reply. You keep forwarding same mail. I have a simple question, where is my money? And why you asked me to book tickets again when you did recived amount first time?",2022-05-05 05:24:06+00:00,poojanathawat4,6,1.52208E+18,"Udaipur, India"
1897,"@IndiGo6E My half paralaized mother had a really hard time. She and father was very depressed. had purchased Flexiplus tickets,  no breakfast was provided from Ahmedabad to Mumbai. dont provide such treatments.. The details as follows UTTU6E-6E 6004/5343 ",2022-05-05 05:23:13+00:00,Ligish1,1,1.52208E+18,"Gujarat, India"
1898,"#AAI #MaduraiAirport #Update: 
Flight Arrival/Departure schedule for 05.05.2022

@AAI_Official @AAIRHQSR @gmpraai @pibchennai @MoCA_GoI
@PIB_India @aaichnairport
@IndiGo6E @RGIAHyd
@airindiain @BLRAirport
@flyspicejet @CSMIA_Official @Pib_MoCA @pibchennai @DXB @aaitirairport https://t.co/rqtoeQaYB0",2022-05-05 05:20:43+00:00,aaimduairport,4057,1.52208E+18,Madurai  Airport
1899,"#MaduraiAirport
Traffic data on 04.05.2022
Domestic:
No of flights Arr/Dep:13/13
No of pax Arr/Dep:1096/1164

International:
No of Flights Arr/Dep: 01/01
No of Pax Arr/Dep: 180/150

@AAI_Official 
@AAIRHQSR @pibchennai @MoCA_GoI
@PIB_India @flyspicejet
@IndiGo6E @DXB
@airindiain",2022-05-05 05:19:36+00:00,aaimduairport,4057,1.52208E+18,Madurai  Airport
1900,"@IndiGo6E Pls stop posting standard templated replies without the context. Just accept that the ground staff is not adhering to the said policy. If its applicable for one, it should be applicable for all...",2022-05-05 05:18:22+00:00,Jerrynomy,992,1.52208E+18,"Mumbai, India"
1901,@DelhiAirport - @IndiGo6E ground staff at terminal 2 - no at all a “silent airport” - more like the ND train station !,2022-05-05 05:16:43+00:00,RadhikaChaliha,131,1.52208E+18,"Rishikesh, India"
1902,"RT @ishanBhatt97: @IndiGo6E  Also, I was having my engineer kit so security chck denied to take it to the board@5.30.Rushed bck to check in…",2022-05-05 05:15:46+00:00,ishanBhatt97,72,1.52208E+18,"karnavati,Bharat"
1903,RT @ishanBhatt97: @IndiGo6E @IndiGo6E Today I had a flight frm mumbai to a'bad. Due to heavy rush for luggage check in I was not able to bo…,2022-05-05 05:15:32+00:00,ishanBhatt97,72,1.52208E+18,"karnavati,Bharat"
1904,"@IndiGo6E  Also, I was having my engineer kit so security chck denied to take it to the board@5.30.Rushed bck to check in but check in desk denied me to take the luggage.Evn@check in desk they're were not managing the priority persons.
I wnt my refund and",2022-05-05 05:15:19+00:00,ishanBhatt97,72,1.52208E+18,"karnavati,Bharat"
1905,"The most pathetic of all Web check-in is that of @IndiGo6E ! 
Even if you chose corporate fare, the torture is the same   😵‍💫",2022-05-05 05:15:02+00:00,_NairFYI,4200,1.52208E+18,Nouvelle-Aquitaine
1906,@IndiGo6E First of all this is happening in mobile app. Secondly app is already on latest update. What next??,2022-05-05 05:12:15+00:00,aggarwalmanas,13,1.52208E+18,"Gurgaon, India"
1907,"RT @sweetsindhuri: @RGIAHyd @IndiGo6E @IndiGo6E Inspite of writing a detailed mail, there is no response or action taken. It's already 5th…",2022-05-05 05:12:04+00:00,ishanBhatt97,72,1.52208E+18,"karnavati,Bharat"
1909,@IndiGo6E @IndiGo6E Today I had a flight frm mumbai to a'bad. Due to heavy rush for luggage check in I was not able to board the flight.Chck in desk lady told me to go direct with my luggage after around wait for 1.30 hour to go direct for security chck i,2022-05-05 05:10:43+00:00,ishanBhatt97,72,1.52208E+18,"karnavati,Bharat"
1911,"We are not getting low fare ticket from chandigarh to srinagar(kashmir) flight in june due to high demand. Kids want to see srinagar, gulmarg and pahalgam. Pls increase trips for srinagar in june. @IndiGo6E @manojsinha_ @DGCAIndia @KashmirPolice @GreaterKashmir @jkpdp @BJP4JnK",2022-05-05 05:09:10+00:00,rajesh1bhatia,12,1.52208E+18,
1912,"RT @aaimysairport: Celebrating the new connectivity between @aaimysairport and @aaihbxairport by @IndiGo6E, the Aircraft was welcomed and f…",2022-05-05 05:08:22+00:00,voiceofmysuru,3053,1.52208E+18,"Mysuru, Karnataka"
1913,@IndiGo6E TodayI had flight frm mumbai to a'bad Due to heavy rush for luggage check in I was not able to board the flight.Chck in desk lady told me to go direct with my luggage after around wait for 1.5 hr to go direct for security chck in.I wnt my refund,2022-05-05 05:08:19+00:00,ishanBhatt97,72,1.52208E+18,"karnavati,Bharat"
1914,"@shekhawat_anoop @IndiGo6E So after sending a sms that the transaction could not be completed, how you booked the tickets ? And if you had then why you asked us to book again ? Which we did... Paid twice for same ticket.which you don't want to refund.. #f",2022-05-05 05:07:01+00:00,poojanathawat4,6,1.52208E+18,"Udaipur, India"
1915,@IndiGo6E 2 Indigo flights have reached Lucknow from Banglore since my flight but I have still got no information about my luggage. Please let me know the status of my luggage. This has been my worst experience with Indigo.,2022-05-05 05:06:49+00:00,Vinod95121060,0,1.52208E+18,
1916,@Girish05659050 @BelagaviRailway @aaimysairport @aaihbxairport @IndiGo6E Great potential with hashtag GatewayOfNorthKarnataka👍👏,2022-05-05 05:04:32+00:00,KrishnaPG7,71,1.52208E+18,"Belagavi, Karnataka, India"
1918,"RT @MTigdolli: @KrishnaPG7 @BelagaviRailway @aaimysairport @aaihbxairport @IndiGo6E Even for Mysore Flight Belagavi Passengers.
Kare toh ka…",2022-05-05 05:03:20+00:00,KrishnaPG7,71,1.52208E+18,"Belagavi, Karnataka, India"
1919,@IndiGo6E @DGCAIndia @JM_Scindia @MoCA_GoI there was this huge increase in prices. Govt needs to look into this..either indigo needs to stop calling themselves as a budget airline or   keep a control on their prices. There are few days where there are no ,2022-05-05 04:59:13+00:00,vinodkkavle,9,1.52208E+18,London
1920,"@IndiGo6E @DGCAIndia @JM_Scindia @MoCA_GoI I mean if there is more demand then for such short duration they can either increase the frequency of flights or use wide body planes. When jet Airways was operating, I don't think they had this issue or (3/4)",2022-05-05 04:59:12+00:00,vinodkkavle,9,1.52208E+18,London
1921,"@IndiGo6E @DGCAIndia @JM_Scindia @MoCA_GoI if there is more demand, then they should go for wide body planes. Jul is the time when expats from Middle East come to India due to school holidays, but these days coming to India is like going to Europe or US
(",2022-05-05 04:59:11+00:00,vinodkkavle,9,1.52208E+18,London
1922,"@IndiGo6E, @DGCAIndia, @MoCA_GoI, @JM_Scindia if indigo is a budget airline who earns money by offering paid services such as meal, seat selection and other services, then how come it is costing more than QAR 5000+ during July to fly from Doha to Mumbai? ",2022-05-05 04:59:11+00:00,vinodkkavle,9,1.52208E+18,London
1923,@BelagaviRailway @KrishnaPG7 @aaimysairport @aaihbxairport @IndiGo6E How do u come to know watch man of Hubballi airport 😂,2022-05-05 04:57:18+00:00,Girish05659050,92,1.52208E+18,"Hubballi, India"
1924,"@IndiGo6E  dear indigo plz start new flight for 
Patna to dehradun 

( yog nagari rishikesh )",2022-05-05 04:54:09+00:00,AnandRasganiya,69,1.52208E+18,
1925,@IndiGo6E what is wrong in mobile number? Trying to check in via indigo app giving correct mobile number but it is showing invali mobile number. https://t.co/HUEFQcO1b3,2022-05-05 04:51:23+00:00,aggarwalmanas,13,1.52208E+18,"Gurgaon, India"
1926,@IndiGo6E But why do u always allot NON RECLINING MIDDLE SEAT.,2022-05-05 04:49:59+00:00,VSVENKS,513,1.52208E+18,"Bengaluru South, India"
1927,"@RGIAHyd @IndiGo6E @IndiGo6E Inspite of writing a detailed mail, there is no response or action taken. It's already 5th day after raising the complaint. No responsibility at all",2022-05-05 04:37:38+00:00,sweetsindhuri,6,1.52207E+18,
1928,@IndiGo6E From east of india to west of india.,2022-05-05 04:29:57+00:00,biswajit1702,42,1.52207E+18,"Gandhinagar, India"
1929,"@IndiGo6E If they dont have something in their trolley they don't want to get it refilled , rather would deny to offer it.

Seems you people need more trained and well behaved staff",2022-05-05 04:27:10+00:00,tarungoel22,20,1.52207E+18,
1930,"@IndiGo6E It was a pathetic experience traveling today in flight. Your meal service has deteriorated a lot. Cabin staff takes so much time to serve, over that they sometimes react as if they are doing a favor. We have paid for the meal, not getting it for",2022-05-05 04:26:49+00:00,tarungoel22,20,1.52207E+18,
1931,"@IndiGo6E The name of @IndiGo6E employee I had met at blr airport is Hemant kumar , emp id 29426. He told he is not authorized to take my complaint.",2022-05-05 04:23:02+00:00,sumitparthi,188,1.52207E+18,"Bengaluru, India"
1932,"RT @nivedita_bhasin: When you daughter is inducted in the Captains Club and you get to handover the plaque to her..😍 So proud of you, my li…",2022-05-05 04:12:09+00:00,JasonUnsworth__,59,1.52207E+18,"Wisbech, England"
1933,@IndiGo6E How much more time would you need to take a close look? @IndiGo6E been 2 days now.,2022-05-05 04:11:17+00:00,shivanigolchha1,35,1.52207E+18,"Hyderabad, India"
1935,"@KrishnaPG7 @BelagaviRailway @aaimysairport @aaihbxairport @IndiGo6E Even for Mysore Flight Belagavi Passengers.
Kare toh kare kya 
Bole toh bole kya..

Here the central logical theory not working!!!

RIP Central logical 💐",2022-05-05 04:04:26+00:00,Mangodrink0101,137,1.52206E+18,
1936,@IndiGo6E I would have loved it if you would have considered giving services at bilaspur(PAB).,2022-05-05 03:59:26+00:00,0045manish,213,1.52206E+18,raipur
1937,"@IndiGo6E Of course I know how velcro works. And if I could fix it, I wouldn't be so annoyed. Though ideally it's not my job to fix it. It's yours. One question: Do you really get your flights “sanitised thoroughly” and still not notice a broken seat?",2022-05-05 03:57:58+00:00,HighlyDoctorful,187,1.52206E+18,Democratic Republic of Congo
1939,RT @AshwinPatil1108: @BelagaviRailway @KrishnaPG7 @aaimysairport @aaihbxairport @IndiGo6E Old Trujet pax was more than this sir ji,2022-05-05 03:54:07+00:00,KrishnaPG7,71,1.52206E+18,"Belagavi, Karnataka, India"
1942,@BelagaviRailway @aaimysairport @aaihbxairport @IndiGo6E Ya seems... Read this 😆 https://t.co/WgADsycoIu,2022-05-05 03:53:01+00:00,KrishnaPG7,71,1.52206E+18,"Belagavi, Karnataka, India"
1943,@IndiGo6E facing lot of trouble in web check in - twice didn’t got boarding pass - kindly improve your web check in if you want people to be on time n paperless boarding,2022-05-05 03:52:33+00:00,YARATHOD1,24,1.52206E+18,On Earth
1944,RT @kalpeshpdhila: @IndiGo6E Thanks for your on time services I have a managed to get them assisted with co-passenger and they have boarded…,2022-05-05 03:51:09+00:00,khushru_irani,67,1.52206E+18,
1945,"@IndiGo6E Thank you, I managed to make it work after clearing history multiple times.",2022-05-05 03:50:25+00:00,IsaacaHawke,11,1.52206E+18,
1946,@IndiGo6E Please confirm whether the same is dispatched to Lucknow?,2022-05-05 03:47:20+00:00,Vinod95121060,0,1.52206E+18,
1947,"RT @IndiGo6E: @Vinod95121060 Sir, as checked, your baggage is stuck in BLR due to a restricted item inside the bag. We believe our airport…",2022-05-05 03:46:30+00:00,Vinod95121060,0,1.52206E+18,
1948,@BelagaviRailway @KrishnaPG7 @aaimysairport @aaihbxairport @IndiGo6E Old Trujet pax was more than this sir ji,2022-05-05 03:44:29+00:00,AshwinPatil1108,306,1.52206E+18,"467 Sheri Galli Belgaum
"
1949,@KrishnaPG7 @aaimysairport @aaihbxairport @IndiGo6E All Belagavi People ? Old trujet Pax  😂😂😂😂,2022-05-05 03:43:27+00:00,BelagaviRailway,4706,1.52206E+18,Belagavi Bengaluru Hyderabad
1950,@IndiGo6E and also why are you charging extra money for booking a seat during web check-in?,2022-05-05 03:39:40+00:00,akay2604,214,1.52206E+18,
1951,@IndiGo6E what stupid website and customer care you have! Can't do web check in and your customer care IVR is not taking any input. Worst user interface,2022-05-05 03:37:21+00:00,581deep,113,1.52206E+18,Mumbai
1952,"LEAN AND MEAN! This pic is the state of seats on an aircraft?! Yes it is. Local buses maintain their rides better. Every seat in this row was damaged, uncomfortable and lacked cushion. Refund? @IndiGo6E #poorservice #fail #dontfly https://t.co/rw4hZpP4lO",2022-05-05 03:35:04+00:00,HighlyDoctorful,187,1.52206E+18,Democratic Republic of Congo
1953,@Geeky_Foodie @IndiGo6E Yes. Similar experience a few days ago on another sector. Indigo6E keep it up.,2022-05-05 03:21:02+00:00,drBMJ1,615,1.52205E+18,
1954,"@Andrew007Uk @RGIAHyd @IndiGo6E Indogo is one of the best airlines in India, I always prefer this one for domestic flying",2022-05-05 03:18:30+00:00,mannedear,31,1.52205E+18,"Hyderabad, India"
1955,@singh_lalitt @RubikaLiyaquat @IndiGo6E @AAI_Official @DGCAIndia I was in the same flight .. they where giving the refund or you could board any other flight for your destination I choose Ahmedabad they gave me a Ahmedabad flight ..,2022-05-05 03:18:18+00:00,rajeshp91546104,0,1.52205E+18,
1956,"@IndiGo6E So i don't want to get confused....so  I've flight coming from Toronto to Amsterdam then Amsterdam to Delhi and then Delhi to Ahmedabad. 
So when i rech Delhi will i have to pay any extra fees for 2nd baggage? 
As of your 24 hrs rule. my traveli",2022-05-05 03:14:29+00:00,Dhruv_patel06,2,1.52205E+18,"Hamilton, Ontario"
1957,@IndiGo6E I have already shared the bill of the completed transaction. Please check my earlier DMs.,2022-05-05 03:06:38+00:00,roy_sourjya,4,1.52205E+18,
1959,"@IndiGo6E hi i want to know...if i have international flight to Delhi and then from Delhi to Ahmedabad. In my international flight my baggage allowance is 2 checked baggage. 
So when i reach Delhi...will i get my luggage back? And will i have to pay for 2",2022-05-05 02:57:28+00:00,Dhruv_patel06,2,1.52205E+18,"Hamilton, Ontario"
1960,"RT @aaiblgairport: #AzadiKaAmritMahotsav 
AVSAR(Airport as Venue for Skilled Artisans of the Region),Self Help Group (SHGs)opened at #Belag…",2022-05-05 02:42:16+00:00,govind98842401,311,1.52204E+18,"Belgam, India"
1961,"Presenting today's #CorpIndiaSpotlight 

#News #BreakingNews #RBI #StockMarket #CryptoNews
#cryptocurrencies #Indigo 
@RBI @IndianCERT @IndiGo6E https://t.co/m5xiz7KojR",2022-05-05 02:41:37+00:00,CorpIndiaNews1,23,1.52204E+18,India
1962,@IndiGo6E @mdmukadam Why do we have to pay for a seat additionally after buying tickets. The air fares are already quite high and to top that you charge fees for seats. What does air fare include if i have to buy a seat separately,2022-05-05 02:41:13+00:00,kacker_shweta,1,1.52204E+18,
1963,"@IndiGo6E U have wrongly charge payment u have allowed 15kg ,I have taken 12+4kg in two bag  .u charged 1550kg amount which is very wrong.i request for. Refund payment.",2022-05-05 02:40:20+00:00,mittalpune,25,1.52204E+18, India
1964,@IndiGo6E tried to book a ticket last week. My money got deducted but didn't received any confirmation. You asked me to wait for 5days. I did. And I haven't received my refund yet. Both UPI and bank told me that the amount got deducted and I already share,2022-05-05 02:39:13+00:00,roy_sourjya,4,1.52204E+18,
1965,"@airindiain Can someone respond on when to expect money back in my account. You have been promising a refund from March 2021 and it's still not showing up in my account. 

@IndiGo6E -- You don't have a worthy competitor in sight. https://t.co/tuf0WLaKAn",2022-05-05 02:37:32+00:00,vivrao1,2,1.52204E+18,"Sydney, New South Wales"
1966,"#AzadiKaAmritMahotsav 
 5th May,22
 Arr-10
 Dep-10
Pax footfall
Arr:613
Dep:640
Total=1253
""AMBULIFT""facility is available with Nominal charges at Airport. Contact @flyspicejet Airline.
@AAI_Official @MoCA_GoI @AAIRHQSR @MangalSAngadi @OfficialStarAir @allianceair
@IndiGo6E https://t.co/ijab28U5Uk",2022-05-05 02:28:39+00:00,aaiblgairport,5686,1.52204E+18,Belagavi
1967,"5/5 @flyspicejet @IndiGo6E @allianceair
&amp; @OfficialStarAir to Delhi,Bengaluru, Hyderabad,Mumbai,Pune,Indore &amp; Jodhpur.
Ambulift facility available.
Visit SHGs outlet at #BelagaviAirport. Appreciate the effort of SHGs &amp;
Purchase something
@AAI_Official @MoCA_GoI @AAIRHQSR https://t.co/Bz8fZkI11v",2022-05-05 02:23:14+00:00,aaiblgairport,5686,1.52204E+18,Belagavi
1968,"@airindiain @rajeshdogra7 #aviation #CustomerService 
Can someone respond on when to expect money back in my account. You have been promising a refund from March 2021 and it's still not showing up in my account. 

@IndiGo6E -- You don't have a worthy comp",2022-05-05 02:19:33+00:00,vivrao1,2,1.52204E+18,"Sydney, New South Wales"
1969,"Web check-in is mandatory.. seat selection is compulsory…. All seats, except non-reclining last row middle seats, are chargeable… @IndiGo6E @MoCA_GoI @JM_Scindia",2022-05-05 02:07:33+00:00,mdmukadam,16,1.52204E+18,Mumbai
1970,"@IndiGo6E Thanks for your on time services I have a managed to get them assisted with co-passenger and they have boarded 6E - 823 . My suggestion customers do have choice of another airlines. Some urgency on Ground to be shown.  @DGCAIndia ,@MoCA_GoI @air",2022-05-05 02:07:03+00:00,kalpeshpdhila,55,1.52204E+18,"Bengaluru, India"
1971,"@IndiGo6E PNR-OHSLTL, flight calicut to Mumbai on 3rd May. Flight was delayed by more than an hour to accommodate a huge  group of passengers who were late. None of these unruly crowd was wearing masks and carrying unregulated cabin baggage. Harrowing exp",2022-05-05 02:04:09+00:00,docsbprasad,24,1.52203E+18,
