No.,Airlines,Tweet_Text,created,Twitter_screenname,Followers,id,location
119,Indigo,@virsanghvi @airindiain @IndiGo6E @TataCompanies I am shocked you fell for this scam of airlines.,2022-05-07 15:10:39+00:00,dademocrazy,58,1.52E+18,
120,Indigo,"@virsanghvi @airindiain @IndiGo6E @TataCompanies Actual demand shall be to deliver all luggage to all set of passengers in fixed timeline, say 10 mins of touch down. Stop this VIP culture of priorities.",2022-05-07 15:06:09+00:00,PunuPankaj,192,1.52E+18,"Mumbai, India"
121,Indigo,@IndiGo6E @jetairways Ya true,2022-05-07 15:05:59+00:00,uma39899425,134,1.52E+18,"Gurgaon, India"
122,Indigo,@virsanghvi @airindiain @IndiGo6E @TataCompanies How are they still a Star Alliance member defeats me? Vistara is far superior and should be bumped up to full Star Alliance and switched with Air India who should be relegated to affiliate only. Right now t,2022-05-07 15:05:22+00:00,SidMewara,823,1.52E+18,Poland
123,Indigo,"RT @Soniya87787217: KEEP SHINING SHEHNAAZ
Cutest thank you letter by @IndiGo6E  #ShehnaazGill @ishehnaaz_gill https://t.co/4WIFjsHMqQ",2022-05-07 15:04:56+00:00,Shinu01546430,27,1.52E+18,
124,Indigo,"#AzadiKaAmritMahotsav 
 7th May,22
 Arr-8
 Dep-8
Pax footfall
Arr:588
Dep:600
Total=1188
""AMBULIFT""facility is available with Nominal charges at Airport. Contact @flyspicejet Airline.
@AAI_Official @MoCA_GoI @AAIRHQSR @MangalSAngadi @OfficialStarAir @allianceair
@IndiGo6E https://t.co/TbsWEYQapE",2022-05-07 15:04:19+00:00,aaiblgairport,5686,1.52E+18,Belagavi
125,Indigo,@IndiGo6E The ques to be asked whats Indigos best boarding to landing time. In flight from PNQ to BLR took off 15 mins late landed 20 mins late. Thats on time i must say. Indigo airlines going spicejet and Go airways. All the best. @DGCAIndia @JM_Scindia ,2022-05-07 15:03:35+00:00,hodlurg,37,1.52E+18,"बैंगलुरु, भारत"
126,Indigo,"@IndiGo6E Folks, has anyone recently travelled to India from SG in Indigo with a stroller . Need to know the process of carrying a stroller. Tried calling their cc, but no proper response",2022-05-07 15:03:27+00:00,premika11,45,1.52E+18,Chennai
127,Indigo,@IndiGo6E Kempegowda International Airport. The best airport.,2022-05-07 15:00:10+00:00,PalaiShrabani,16,1.52E+18,"Orissa, India"
128,Indigo,@IndiGo6E IXJ airport during winter when IROP going on .Staff is hardworking but airport manager is hopeless.cant take decision on right time but observing staff performance 🌴,2022-05-07 14:59:48+00:00,AmlaHarish,50,1.52E+18,
129,Indigo,RT @TrichyAviation: Indigo is flying double daily between Bengaluru and Tiruchirappalli &amp; vice-versa. @aaiTRZairport @BLRAirport @IndiGo6E…,2022-05-07 14:56:25+00:00,aaiclcairport,4499,1.52E+18,"Kozhikode, Kerala state, India"
130,Indigo,"@virsanghvi @airindiain @IndiGo6E @TataCompanies This thread stinks of the privileged class,like how some brilliant stand-up comics start discussing airports &amp; their flights when they become ""successful"" prior to that they used to talk about streets &",2022-05-07 14:54:16+00:00,Swapnil_UN,38,1.52E+18,
131,Indigo,@virsanghvi @airindiain @IndiGo6E @TataCompanies It appears they follow the @united model. Intl. business class priority baggage comes last especially in @fly2ohare,2022-05-07 14:54:07+00:00,satishatx,46,1.52E+18,"Austin, Texas"
132,Indigo,@virsanghvi @airindiain @IndiGo6E @TataCompanies Sir don’t expect premium tag every time,2022-05-07 14:53:59+00:00,sanjeevbpd,125,1.52E+18,"New Delhi, India"
133,Indigo,@IndiGo6E i missed the flight boarding by hardly few mins the bus left in front of us. It took 45 mins for the security check in and at the counter they staight away wrote cancelled and I was forced to buy another ticket.,2022-05-07 14:53:09+00:00,mahaveerrjainn,0,1.52E+18,"Bengaluru South, India"
134,Indigo,@virsanghvi @Iyervval @airindiain @IndiGo6E @TataCompanies Because you are premium and they want to keep you there for max time. What's wrong.,2022-05-07 14:50:36+00:00,CholoCrypto,57,1.52E+18,Bengaluru 
135,Indigo,@IndiGo6E 6 minutes,2022-05-07 14:49:10+00:00,vince91599289,0,1.52E+18,
136,Indigo,@AKASHCHANDAKJDP @IndiGo6E @JM_Scindia @ushapadhee1996 @AAI_Official Now it's time for @IndiGo6E to start their service from #Bilaspurairport,2022-05-07 14:46:32+00:00,Being_bhavesh21,14,1.52E+18,India
137,Indigo,"@IndiGo6E 1. Lokopriya Gopinath Bordoloi International Airport, Guwahati, Assam, India.
2. Kempegowda International Airport, Bengaluru, Karnataka, India.
3. Heathrow Airport, Hounslow, United Kingdom.
4. Charles-de-Gaulle Airport, Paris, France.

Why do I",2022-05-07 14:46:06+00:00,v_2amap,0,1.52E+18,India
138,Indigo,@Iyervval @virsanghvi @airindiain @IndiGo6E @TataCompanies @airvistara Yes am surprised and saddened as  @airvistara was at one point very efficient and my favourite,2022-05-07 14:45:34+00:00,_pallavighosh,222991,1.52E+18,NOIDA
139,Indigo,@_pallavighosh @virsanghvi @airindiain @IndiGo6E @TataCompanies @airvistara I’ve given up on Vistara. Chronic management problems. Air India OTOH is declining rapidly in a way I didn’t think was possible.,2022-05-07 14:44:31+00:00,Iyervval,137634,1.52E+18,"New Delhi, India"
140,Indigo,"Dear delivery companies,
Please stop delivering “Before time”.
We don’t want delivery before time. What we want is delivery ON TIME.

Learn a bit from @IndiGo6E. They build their whole reputation by doing on time. For them, before time is an inconvenience, after time is disaster.",2022-05-07 14:43:09+00:00,muralipiyer,1878,1.52E+18,Somewhere between dreams
141,Indigo,@virsanghvi @airindiain @IndiGo6E @TataCompanies My experience with @airvistara too at times,2022-05-07 14:41:40+00:00,_pallavighosh,222991,1.52E+18,NOIDA
142,Indigo,@IndiGo6E what nonsense is going on? My brother was meant to travel from HYD to BBI to attend a really important family function.1st it was delayed and diverted via https://t.co/3JFULJTGQW it is getting diverted via Pune and he will be reaching at 5am. Ne,2022-05-07 14:40:51+00:00,VaMpIr3PrInC3,67,1.52E+18,India
143,Indigo,@IndiGo6E Knock knock ✊😉,2022-05-07 14:40:42+00:00,ChangiAirport,111192,1.52E+18,Singapore
144,Indigo,"Hi @IndiGo6E  Yesterday I forgot my glasses in 6E 2772. You can find more details in Case Reference No 4641994. Gratitude, if you are able to find it and let me know.
#IndigoAirlines
#gratitude",2022-05-07 14:38:28+00:00,ravipharmakon,7,1.52E+18,
145,Indigo,"Hello ⁦@airindiain⁩ if a low cost carrier like ⁦@IndiGo6E⁩ can deliver economy class luggage quickly on payment of a small fast forward surcharge how shameful is it that you charge premium passengers thousands more &amp; deliver their baggage last?
⁦@TataCompanies⁩ https://t.co/Yl6zMN3etM",2022-05-07 14:38:21+00:00,virsanghvi,4248321,1.52E+18,"Delhi, India"
146,Indigo,@nixxin @DelhiAirport @IndiGo6E The terminal design reminds me of Barcelona airport.,2022-05-07 14:37:15+00:00,kushanmitra,18191,1.52E+18,"New Delhi, India"
147,Indigo,@IndiGo6E Blue to Gold. 👍🏽 https://t.co/VdNpZe2JGk,2022-05-07 14:36:27+00:00,milindnigudkar,240,1.52E+18,
148,Indigo,"@nixxin @DelhiAirport Well, I saw T1 construction while taking off yesterday. Don’t think it will be ready before mid/late 2023. Limited @IndiGo6E operations for now. https://t.co/k1ANbKGma2",2022-05-07 14:36:19+00:00,kushanmitra,18191,1.52E+18,"New Delhi, India"
149,Indigo,@sonalbhutra @IndiGo6E They are worst in boarding same happened with us. I was 45 minutes before the time. But they denied boarding. Pathetic from them,2022-05-07 14:33:46+00:00,saurabhonda,16,1.52E+18,
150,Indigo,@IndiGo6E pmr bkb19p. Booked under corporate scheme. Still no services are provided!! Wierd.,2022-05-07 14:27:35+00:00,IshanKhandelwa5,11,1.52E+18,
151,Indigo,"Flight delayed..
As a matter of habit I carry a blanket &amp; a pillow..
Thanks @IndiGo6E #GOI to #Bengaluru",2022-05-07 14:26:12+00:00,bangdacurry,64,1.52E+18,Goa
152,Indigo,"@IndiGo6E IGI T3. I absolutely love it. Also BLR, best hi-tech airport ever. But T3 Delhi beats everone..",2022-05-07 14:25:12+00:00,PulkeshinShukl2,18,1.52E+18,
153,Indigo,@IndiGo6E not able to web check in as it is saying not valid mobile number. PNR is KLGDRP https://t.co/sugfS4qUta,2022-05-07 14:22:44+00:00,AkshatMisra11,183,1.52E+18,New Delhi
154,Indigo,"RT @ManishMraVeer: @amitdeshmra @TheSanjivKapoor @MensDayOutIndia @jetairways #Genderbias does not lead to #GenderEquality.
One would think…",2022-05-07 14:20:34+00:00,AHalal,211,1.52E+18,Asian
155,Indigo,"RT @nr_premkumar: @IndiGo6E Why not to introduce flt to  Chennai from Prayagraj via Hyderabad,",2022-05-07 14:18:22+00:00,Hyderabad_Bot,2781,1.52E+18,Location
156,Indigo,"@IndiGo6E Why not to introduce flt to  Chennai from Prayagraj via Hyderabad,",2022-05-07 14:18:19+00:00,nr_premkumar,5,1.52E+18,"Allahabad, India"
157,Indigo,"@IndiGo6E can you please provide  me the GST invoice for PNR XJBFUY???

This was modified booking due to flight cancellation on your part.

Apparently, your system is still stuck with old details

Also refund the seat fee

Poor service.. as always",2022-05-07 14:17:48+00:00,BhoxRocks,62,1.52E+18,"Gorakshpur, Uttar Pradesh"
158,Indigo,"Indigo flight 6E 6031-Highly unprofessional crew at plane boarding gate with a body language ""idgf""no help even after seeing i am struggling to keep my luggage in overhead cabin @IndiGo6E",2022-05-07 14:10:47+00:00,anita_sesma3,8,1.52E+18,"Mumbai, India"
159,Indigo,@IndiGo6E  is it a new normal that you will not inform passengers that the scheduled flight is delayed. 6E 676 is about to depart at 7:45....we  are still standing in queue. Why? https://t.co/yzEqhj7NaH,2022-05-07 14:10:47+00:00,SouvikHaldar76,1,1.52E+18,
160,Indigo,@flyspicejet If that's the case how does @IndiGo6E manages on time performance consistently....anyways..... Retrying the same @flyspicejet flight on 19th .. Lets check if my experience changes...,2022-05-07 14:10:21+00:00,flagbearers,174,1.52E+18,"PUNE,INDIA"
161,Indigo,@IndiGo6E I liked Chennai airport . It was calm and not much rush for boarding,2022-05-07 14:09:53+00:00,msk199401,42,1.52E+18,
162,Indigo,"@JM_Scindia @DGCAIndia @MoCA_GoI

@IndiGo6E @airasia and other airlines do charge for web check in for most of their seats which if you don't do you ought to pay at check in counter",2022-05-07 14:07:09+00:00,DhadumiaD,13,1.52E+18,Delhi
163,Indigo,@IndiGo6E @BLRAirport will always remain a favourite Airport and the BEST one too!,2022-05-07 14:06:29+00:00,LorettaAndrade7,187,1.52E+18,"""Planet Earth"""
164,Indigo,"@IndiGo6E Indira Gandhi International Airport, trust me its the best of all in the world",2022-05-07 14:06:02+00:00,DrNehaRahul,567,1.52E+18,New Delhi
165,Indigo,"⁦@IndiGo6E⁩ 
Passengers are again treated as cattle herd.  They have been made to stand in queue without the flight being ready to board.  The queue now extend from aerobridge till the boarding counter.  ⁦@timesofindia⁩ ⁦@PMOIndia⁩ https://t.co/8bGfDfCCSs",2022-05-07 14:05:42+00:00,casantoshg,29,1.52E+18,
166,Indigo,RT @ChiragMRA: @TheSanjivKapoor @cskkanu @swarup1972 @Vivek64980627 @amitdeshmra @MensDayOutIndia @jetairways @IndiGo6E @DeepikaBhardwaj @A…,2022-05-07 14:00:04+00:00,ManishMraVeer,618,1.52E+18,
167,Indigo,RT @cskkanu: @TheSanjivKapoor @swarup1972 @Vivek64980627 @amitdeshmra @MensDayOutIndia @jetairways @IndiGo6E @DeepikaBhardwaj @ArnazHathira…,2022-05-07 14:00:00+00:00,ManishMraVeer,618,1.52E+18,
168,Indigo,RT @swarup1972: @Vivek64980627 @amitdeshmra @TheSanjivKapoor @MensDayOutIndia @jetairways @IndiGo6E @DeepikaBhardwaj Recently I traveled in…,2022-05-07 13:59:53+00:00,ManishMraVeer,618,1.52E+18,
169,Indigo,@IndiGo6E please reply to the DM. Thanks :),2022-05-07 13:59:36+00:00,armissh,638,1.52E+18,Kashmir / Abu Dhabi 
170,Indigo,@IndiGo6E Rajiv Gandhi international airport,2022-05-07 13:59:15+00:00,RajibBe27955910,12,1.52E+18,"Kolkata, India"
171,Indigo,"RT @MukeshVigadvice: @sonalbhutra @IndiGo6E Well, if a known person like you may get this treatment, baki ka bhagwan malik hai. The airline…",2022-05-07 13:54:45+00:00,StockTraderAB,57,1.52E+18,"Kolkata, India"
172,Indigo,@AsharaniKB @IndiGo6E Just outside the terminal bldg but within premises..inside i don't know,2022-05-07 13:53:11+00:00,manoj_cherukat,94,1.52E+18,"Agartala, India"
173,Indigo,"RT @_sirius93_: Hey @IndiGo6E ,
Want to hear a story? And at the end of it I will tell you hole (technical vulnerability )in your system?…",2022-05-07 13:50:51+00:00,Jhajjgurmukh,1444,1.52E+18,"Ludhiana,Punjab"
174,Indigo,"@IndiGo6E Bilaspur(PAB). Although you don't serve it, but it is my favorite airport.",2022-05-07 13:50:25+00:00,0045manish,213,1.52E+18,raipur
175,Indigo,"@IndiGo6E #Kolhapur @aaikolhaairport 
Situated in South Maharashtra, it's heritage and age is beyond any Airport. With the rapid development, we expect You guys to cater services at the earliest. To start with BOM KLP will be extremely helpful. @KamalKata",2022-05-07 13:49:43+00:00,shanpati,2070,1.52E+18,Kolhapur and Mumbai
176,Indigo,@IndiGo6E My Favourite airport is Delhi its Huge!,2022-05-07 13:43:20+00:00,TahaImam7,6,1.52E+18,
177,Indigo,Worst experience to an NRI from @indigo #indigogo @MoCA_India @IndiGo6E #NRInspireGreat refund amount not credited still after 2months# ref no BQ43VN,2022-05-07 13:41:25+00:00,MadhuKilari,3,1.52E+18,"Dubai, United Arab Emirates"
178,Indigo,@IndiGo6E Which door and which gate are my questions? :),2022-05-07 13:40:22+00:00,Ankur_Solardae,467,1.52E+18,"Bengaluru, India"
179,Indigo,"@IndiGo6E Darbhanga Airport. The Airport belongs to @IAF_MCC, and despite repeated requests by @flyspicejet &amp; @IndiGo6E personnel not to take pictures, 'civilians' get into photography and selfie mode. Are they bringing China closer?",2022-05-07 13:39:01+00:00,Ankur_Solardae,467,1.52E+18,"Bengaluru, India"
180,Indigo,"What a journey @IndiGo6E 
Flight arrived early as well at VNS/VEBN airport. Food quality was also appreciable.
Landing was butter Smooth. Well done Indigo. https://t.co/BHbVNtCqx9 https://t.co/PFRoQZBHgT",2022-05-07 13:36:39+00:00,Aliya_786110,6,1.52E+18,Hyderabad
181,Indigo,RT @nitinwelde: I am convinced beyond doubt that Airline industry &amp; Pilots need to think of #coaching as a valuable intervention.This profe…,2022-05-07 13:34:40+00:00,jitu_harjai,14771,1.52E+18,"New Delhi, Delhi"
182,Indigo,"@Chaitanyauvacha @IndiGo6E Well, I meant the plane. They started boarding at the gate even as disembarkation was on. Yeah, but they’ve got folks out of the gate and into the bus way too early often in the past.",2022-05-07 13:33:47+00:00,kushanmitra,18191,1.52E+18,"New Delhi, India"
183,Indigo,"@DGCAIndia @JM_Scindia @AAI_Official @GoFirstairways @flyspicejet @airvistara @AirAsiaIndia @airindiain @IndiGo6E Since the Covid is almost over now. Y is web check in still a mandatory process? it’s a tool to grab Money at Airport.
Time to Reconsider t",2022-05-07 13:33:45+00:00,danishreshi82,43,1.52E+18,Srinagar
184,Indigo,RT @Namma_HD: @SurabhiB2 @aaihbxairport @mlrairport @aaimysairport @IndiGo6E @OfficialStarAir @MangaloreCity @HubballiAirport @MysuruAirpor…,2022-05-07 13:33:19+00:00,Tourism_HD,314,1.52E+18,"Dharwad, India"
185,Indigo,@IndiGo6E SXR THE PARADISE,2022-05-07 13:33:18+00:00,sayedwassim,118,1.52E+18,Above the cloud line 
186,Indigo,"RT @Namma_HD: Good News 😊😍

Hubballi Airport is connected within Karnataka State.

Hubballi-Bengaluru  (3 flights)
Hubballi-Mangaluru
Hubba…",2022-05-07 13:32:34+00:00,Tourism_HD,314,1.52E+18,"Dharwad, India"
187,Indigo,"I am convinced beyond doubt that Airline industry &amp; Pilots need to think of #coaching as a valuable intervention.This profession has many challenges &amp; there needs to be safe space to express. @HarlinaSodhi @BelieveIn__You 
“ everyone needs a #coach” @IndiGo6E @TheSanjivKapoor https://t.co/sktt7hsniZ",2022-05-07 13:32:08+00:00,nitinwelde,3588,1.52E+18,Pune 
188,Indigo,Do you find it handy to do undo check in on @IndiGo6E ???,2022-05-07 13:31:55+00:00,NipunTulsyan,141,1.52E+18,hyderabad
189,Indigo,@IndiGo6E Thank so much mam,2022-05-07 13:31:23+00:00,GaneshGovindul1,0,1.52E+18,
190,Indigo,@IndiGo6E Your PNR Checkin cannot be un-checked and at last the customer is no show giving you the cake of his money!!,2022-05-07 13:30:40+00:00,NipunTulsyan,141,1.52E+18,hyderabad
191,Indigo,"@octapodcast @UpdatesChennai @IndiGo6E Emirates gave us a Menu in Tamil🤐
There was a Tamil Option in their Infotainment System 🤐
Singapore Airlines have atleast a crew member who knows Tamil🤐
Aaga mothathula Ivungalaam Waste ah da Domeru??",2022-05-07 13:30:29+00:00,apprajit1,25,1.52E+18,
192,Indigo,"@kushanmitra @IndiGo6E They do this often if not most of the time. They announce boarding. Ppl end up waiting on the tarmac in the bus, in the aerobridge etc.",2022-05-07 13:28:29+00:00,Chaitanyauvacha,14,1.52E+18,
193,Indigo,Kudos to @IndiGo6E incoming 941 only got to stand at 6.35pm and they managed to get everyone boarded on 942 by 6.52pm. Well done!,2022-05-07 13:26:50+00:00,kushanmitra,18191,1.52E+18,"New Delhi, India"
194,Indigo,"@IndiGo6E Hi Good evening.

I would like to know that in the ticket its mentioned 30 kg and 7 kg hand baggage from Muscat to kolkata.
I hope from mumbai to ccu is also given to us 30kg luggage and 7 kg.

Kindly let me know about.",2022-05-07 13:23:43+00:00,Mohdali0408,424,1.52E+18,"Kolkata, India"
195,Indigo,@IndiGo6E Srinagar Airport with an utmost Scenic Beauty. #Srinagar https://t.co/fnTD90h3xO,2022-05-07 13:19:39+00:00,KolahoiHolidays,29,1.52E+18,Jammu And Kashmir
